dataset,model,pair_id,layer,axis,role,ground_truth,projection
COCO-2017-val,Molmo2-ER,coco_0082_127092,21,horizontal,target-reference,-1.662523311293643,-10.589770555496216
COCO-2017-val,Molmo2-ER,coco_0082_127092,21,vertical,target-reference,0.09740307007813187,-4.112006187438965
COCO-2017-val,Molmo2-ER,coco_0083_525083,21,distance,target-reference,-0.1957020420460041,-6.50974440574646
COCO-2017-val,Molmo2-ER,coco_0083_525083,21,horizontal,target-reference,-1.5512211807540692,-14.187042236328125
COCO-2017-val,Molmo2-ER,coco_0083_525083,21,vertical,target-reference,-0.4026108234650796,-1.03312349319458
COCO-2017-val,Molmo2-ER,coco_0084_530146,21,distance,target-reference,0.41118213224406697,4.624584913253784
COCO-2017-val,Molmo2-ER,coco_0084_530146,21,horizontal,target-reference,-1.6546833209563205,-18.826496124267578
COCO-2017-val,Molmo2-ER,coco_0084_530146,21,vertical,target-reference,0.8535221298010132,7.234659671783447
COCO-2017-val,Molmo2-ER,coco_0085_532129,21,distance,target-reference,-0.2669006852977489,-1.2711369395256042
COCO-2017-val,Molmo2-ER,coco_0085_532129,21,horizontal,target-reference,-1.5708975484714087,-10.601315975189209
COCO-2017-val,Molmo2-ER,coco_0085_532129,21,vertical,target-reference,-0.28155527989524276,4.194320321083069
COCO-2017-val,Molmo2-ER,coco_0086_74209,21,distance,target-reference,0.04552537478987381,-2.7019032239913936
COCO-2017-val,Molmo2-ER,coco_0086_74209,21,horizontal,target-reference,-1.6016920538757256,-14.654510498046873
COCO-2017-val,Molmo2-ER,coco_0086_74209,21,vertical,target-reference,0.055849597212010216,4.110089063644409
COCO-2017-val,Molmo2-ER,coco_0087_532761,21,distance,target-reference,0.0513806670091107,-3.356916248798371
COCO-2017-val,Molmo2-ER,coco_0087_532761,21,horizontal,target-reference,-1.5201521569606307,-14.370280742645264
COCO-2017-val,Molmo2-ER,coco_0087_532761,21,vertical,target-reference,0.4749486091932881,5.964192867279053
COCO-2017-val,Molmo2-ER,coco_0088_366225,21,distance,target-reference,0.5459908452902064,2.0652248859405518
COCO-2017-val,Molmo2-ER,coco_0088_366225,21,horizontal,target-reference,0.8790881109440525,0.9960305690765381
COCO-2017-val,Molmo2-ER,coco_0088_366225,21,vertical,target-reference,1.3525574093136794,14.440910339355469
COCO-2017-val,Molmo2-ER,coco_0089_546717,21,distance,target-reference,0.7993425585928824,3.8072562217712402
COCO-2017-val,Molmo2-ER,coco_0089_546717,21,horizontal,target-reference,-1.0682214391147684,-15.678593635559082
COCO-2017-val,Molmo2-ER,coco_0089_546717,21,vertical,target-reference,1.3907345285624002,17.381290435791016
COCO-2017-val,Molmo2-ER,coco_0090_460494,21,distance,target-reference,0.21538012096257203,3.6876639127731323
COCO-2017-val,Molmo2-ER,coco_0090_460494,21,horizontal,target-reference,1.5418943777380698,4.688535213470459
COCO-2017-val,Molmo2-ER,coco_0090_460494,21,vertical,target-reference,0.6291369232181779,6.434632480144501
COCO-2017-val,Molmo2-ER,coco_0091_311303,21,distance,target-reference,-0.37268448966806317,-5.540975451469421
COCO-2017-val,Molmo2-ER,coco_0091_311303,21,horizontal,target-reference,-1.3588955194038297,-16.687434673309326
COCO-2017-val,Molmo2-ER,coco_0091_311303,21,vertical,target-reference,-0.009004614770705098,1.593131721019745
COCO-2017-val,Molmo2-ER,coco_0092_462614,21,distance,target-reference,0.2355012801423142,-2.1018879413604736
COCO-2017-val,Molmo2-ER,coco_0092_462614,21,horizontal,target-reference,-1.5839606518733513,-14.730287551879883
COCO-2017-val,Molmo2-ER,coco_0092_462614,21,vertical,target-reference,-0.017082536157008388,-3.6011643409729004
COCO-2017-val,Molmo2-ER,coco_0093_233825,21,distance,target-reference,0.2701278966336052,-2.1523667573928833
COCO-2017-val,Molmo2-ER,coco_0093_233825,21,horizontal,target-reference,-1.4191609587202652,-18.457776069641113
COCO-2017-val,Molmo2-ER,coco_0093_233825,21,vertical,target-reference,0.830394482204804,14.161935806274414
COCO-2017-val,Molmo2-ER,coco_0094_558854,21,distance,target-reference,-0.03521882664079051,-0.11023950576782227
COCO-2017-val,Molmo2-ER,coco_0094_558854,21,horizontal,target-reference,1.4871182897407969,14.639790058135985
COCO-2017-val,Molmo2-ER,coco_0094_558854,21,vertical,target-reference,-0.3598660500264255,-9.895607709884644
COCO-2017-val,Molmo2-ER,coco_0095_457078,21,distance,target-reference,0.4353420083131093,1.0657103061676025
COCO-2017-val,Molmo2-ER,coco_0095_457078,21,horizontal,target-reference,-1.5872259407482143,-12.43209171295166
COCO-2017-val,Molmo2-ER,coco_0095_457078,21,vertical,target-reference,0.3577896232347477,2.2781033515930176
COCO-2017-val,Molmo2-ER,coco_0096_453302,21,distance,target-reference,0.4596504453425199,4.344068706035614
COCO-2017-val,Molmo2-ER,coco_0096_453302,21,horizontal,target-reference,-1.489097767007185,-15.923156261444092
COCO-2017-val,Molmo2-ER,coco_0096_453302,21,vertical,target-reference,0.2011352936993333,-1.8326377868652344
COCO-2017-val,Molmo2-ER,coco_0097_311928,21,distance,target-reference,0.10719605364378149,-4.927536845207214
COCO-2017-val,Molmo2-ER,coco_0097_311928,21,horizontal,target-reference,1.42654859239755,4.077977180480957
COCO-2017-val,Molmo2-ER,coco_0097_311928,21,vertical,target-reference,0.05761259868924952,-0.7950824499130249
COCO-2017-val,Molmo2-ER,coco_0098_203095,21,distance,target-reference,-0.3518055781215702,-9.284072875976562
COCO-2017-val,Molmo2-ER,coco_0098_203095,21,horizontal,target-reference,-1.5612198982670864,-6.54193902015686
COCO-2017-val,Molmo2-ER,coco_0098_203095,21,vertical,target-reference,-0.35184354500817827,-5.616347849369049
COCO-2017-val,Molmo2-ER,coco_0099_22371,21,distance,target-reference,-0.24688751900565228,-7.505759239196777
COCO-2017-val,Molmo2-ER,coco_0099_22371,21,horizontal,target-reference,1.6410840787852803,12.737040519714357
COCO-2017-val,Molmo2-ER,coco_0099_22371,21,vertical,target-reference,0.3168317056041172,-0.0188901424407959
COCO-2017-val,Molmo2-ER,coco_0100_367195,21,distance,target-reference,-0.042144670502858084,-0.6122663021087646
COCO-2017-val,Molmo2-ER,coco_0100_367195,21,horizontal,target-reference,-1.4726998073824107,-9.132207870483398
COCO-2017-val,Molmo2-ER,coco_0100_367195,21,vertical,target-reference,0.03378277437494859,-4.077258586883545
COCO-2017-val,Molmo2-ER,coco_0101_280930,21,distance,target-reference,0.2628596677241941,-4.915525674819946
COCO-2017-val,Molmo2-ER,coco_0101_280930,21,horizontal,target-reference,-1.4215431764096749,-14.383257389068605
COCO-2017-val,Molmo2-ER,coco_0101_280930,21,vertical,target-reference,0.3105780717201126,0.8100267648696899
COCO-2017-val,Molmo2-ER,coco_0102_163611,21,distance,target-reference,-0.4888486661305381,-5.362947940826416
COCO-2017-val,Molmo2-ER,coco_0102_163611,21,horizontal,target-reference,1.4577501462165958,9.76476240158081
COCO-2017-val,Molmo2-ER,coco_0102_163611,21,vertical,target-reference,-0.8575417855219898,-4.027319252490997
COCO-2017-val,Molmo2-ER,coco_0103_37740,21,distance,target-reference,-0.5396646862606649,-2.31654691696167
COCO-2017-val,Molmo2-ER,coco_0103_37740,21,horizontal,target-reference,1.493956723963381,13.083535909652708
COCO-2017-val,Molmo2-ER,coco_0103_37740,21,vertical,target-reference,-0.5458567431327117,-4.317084789276123
COCO-2017-val,Molmo2-ER,coco_0104_280891,21,distance,target-reference,0.6409798920444743,3.8614362478256226
COCO-2017-val,Molmo2-ER,coco_0104_280891,21,horizontal,target-reference,1.2889764205887237,9.060482501983643
COCO-2017-val,Molmo2-ER,coco_0104_280891,21,vertical,target-reference,1.2902515273004964,10.038877248764038
COCO-2017-val,Molmo2-ER,coco_0105_465718,21,distance,target-reference,0.3575232643201588,0.25749409198760986
COCO-2017-val,Molmo2-ER,coco_0105_465718,21,horizontal,target-reference,1.4464621940718787,16.11884379386902
COCO-2017-val,Molmo2-ER,coco_0105_465718,21,vertical,target-reference,0.4837112882742638,3.760328769683838
COCO-2017-val,Molmo2-ER,coco_0106_533206,21,distance,target-reference,-0.2311431736109834,-4.328087568283081
COCO-2017-val,Molmo2-ER,coco_0106_533206,21,horizontal,target-reference,-1.4110818436287433,-10.745332479476929
COCO-2017-val,Molmo2-ER,coco_0106_533206,21,vertical,target-reference,-0.5836439886802285,-8.339532852172852
COCO-2017-val,Molmo2-ER,coco_0107_60899,21,distance,target-reference,0.9541206237561419,4.807284951210022
COCO-2017-val,Molmo2-ER,coco_0107_60899,21,horizontal,target-reference,-1.251296173730891,-11.954930305480957
COCO-2017-val,Molmo2-ER,coco_0107_60899,21,vertical,target-reference,1.3060702466907343,6.078526973724365
COCO-2017-val,Molmo2-ER,coco_0108_30213,21,distance,target-reference,-0.10606446448899653,-7.856937885284424
COCO-2017-val,Molmo2-ER,coco_0108_30213,21,horizontal,target-reference,-1.4540162146479598,-18.46780824661255
COCO-2017-val,Molmo2-ER,coco_0108_30213,21,vertical,target-reference,0.1032319910873401,-3.53234326839447
COCO-2017-val,Molmo2-ER,coco_0109_382030,21,distance,target-reference,-0.08373245614794761,-1.3828693628311162
COCO-2017-val,Molmo2-ER,coco_0109_382030,21,horizontal,target-reference,1.535803390420007,12.65006160736084
COCO-2017-val,Molmo2-ER,coco_0109_382030,21,vertical,target-reference,-0.4335059154546478,-2.4394179582595834
COCO-2017-val,Molmo2-ER,coco_0110_458410,21,distance,target-reference,0.4133456273559081,-1.4928343296051025
COCO-2017-val,Molmo2-ER,coco_0110_458410,21,horizontal,target-reference,1.4934062800794563,12.258724689483643
COCO-2017-val,Molmo2-ER,coco_0110_458410,21,vertical,target-reference,0.408438586462738,1.9313791990280151
COCO-2017-val,Molmo2-ER,coco_0111_226147,21,distance,target-reference,0.3686613447336017,-1.0333100557327268
COCO-2017-val,Molmo2-ER,coco_0111_226147,21,horizontal,target-reference,1.6788017789353127,2.4413318634033203
COCO-2017-val,Molmo2-ER,coco_0111_226147,21,vertical,target-reference,0.8974842042252827,7.738205909729004
COCO-2017-val,Molmo2-ER,coco_0112_496954,21,distance,target-reference,-0.060446412660023485,-0.6539329290390019
COCO-2017-val,Molmo2-ER,coco_0112_496954,21,horizontal,target-reference,-1.4572564084408237,-14.25217342376709
COCO-2017-val,Molmo2-ER,coco_0112_496954,21,vertical,target-reference,0.8079113209251287,1.5220527648925781
COCO-2017-val,Molmo2-ER,coco_0113_491366,21,distance,target-reference,0.1054426664618821,0.5948779284954071
COCO-2017-val,Molmo2-ER,coco_0113_491366,21,horizontal,target-reference,1.5902048396826387,8.445125102996826
COCO-2017-val,Molmo2-ER,coco_0113_491366,21,vertical,target-reference,-0.8729670989635101,-9.105679512023926
COCO-2017-val,Molmo2-ER,coco_0114_505789,21,distance,target-reference,0.8475092167812701,3.158721923828126
COCO-2017-val,Molmo2-ER,coco_0114_505789,21,horizontal,target-reference,0.6287968552215311,-4.2483625411987305
COCO-2017-val,Molmo2-ER,coco_0114_505789,21,vertical,target-reference,1.5524126409686048,19.81535243988037
COCO-2017-val,Molmo2-ER,coco_0115_564336,21,distance,target-reference,0.03274745364446868,1.4636869430541992
COCO-2017-val,Molmo2-ER,coco_0115_564336,21,horizontal,target-reference,-1.4094801494217866,-8.810412406921387
COCO-2017-val,Molmo2-ER,coco_0115_564336,21,vertical,target-reference,-0.029257446455722397,-4.148128092288971
COCO-2017-val,Molmo2-ER,coco_0116_287649,21,distance,target-reference,-0.6232414123947446,-8.585257589817047
COCO-2017-val,Molmo2-ER,coco_0116_287649,21,horizontal,target-reference,0.8358886085751539,0.8261694908142097
COCO-2017-val,Molmo2-ER,coco_0116_287649,21,vertical,target-reference,-1.7338571434005519,-8.878648400306702
COCO-2017-val,Molmo2-ER,coco_0117_87476,21,distance,target-reference,0.7092572777594417,4.001496315002441
COCO-2017-val,Molmo2-ER,coco_0117_87476,21,horizontal,target-reference,0.2438741858800647,0.3807609677314758
COCO-2017-val,Molmo2-ER,coco_0117_87476,21,vertical,target-reference,1.4896577206544062,16.299328804016113
COCO-2017-val,Molmo2-ER,coco_0118_340894,21,distance,target-reference,-0.49948935302022607,-8.294910907745361
COCO-2017-val,Molmo2-ER,coco_0118_340894,21,horizontal,target-reference,-1.4903748412636606,-12.099236965179443
COCO-2017-val,Molmo2-ER,coco_0118_340894,21,vertical,target-reference,-0.5661030500157874,-8.323596894741058
COCO-2017-val,Molmo2-ER,coco_0119_92660,21,distance,target-reference,0.2925209944357182,0.6194813251495361
COCO-2017-val,Molmo2-ER,coco_0119_92660,21,horizontal,target-reference,-1.4701906209898643,-0.31124997138977006
COCO-2017-val,Molmo2-ER,coco_0119_92660,21,vertical,target-reference,0.1305824791047363,3.569357395172119
COCO-2017-val,Molmo2-ER,coco_0120_25560,21,distance,target-reference,-0.5569968644579624,-4.68457156419754
COCO-2017-val,Molmo2-ER,coco_0120_25560,21,horizontal,target-reference,1.0286131872344029,7.932612895965576
COCO-2017-val,Molmo2-ER,coco_0120_25560,21,vertical,target-reference,-1.4290272877908348,-13.070788383483887
COCO-2017-val,Molmo2-ER,coco_0121_411938,21,distance,target-reference,-0.4883617879567147,-5.956809043884277
COCO-2017-val,Molmo2-ER,coco_0121_411938,21,horizontal,target-reference,1.5033547685650595,10.282904386520386
COCO-2017-val,Molmo2-ER,coco_0121_411938,21,vertical,target-reference,-0.1614217821070427,-0.7794111669063568
COCO-2017-val,Molmo2-ER,coco_0122_512476,21,distance,target-reference,0.44943705236481857,1.2738511562347417
COCO-2017-val,Molmo2-ER,coco_0122_512476,21,horizontal,target-reference,-1.47590189028077,-8.95226764678955
COCO-2017-val,Molmo2-ER,coco_0122_512476,21,vertical,target-reference,-0.2854404654657721,-3.068332314491272
COCO-2017-val,Molmo2-ER,coco_0123_568981,21,distance,target-reference,0.30733528745201877,-0.8093584775924683
COCO-2017-val,Molmo2-ER,coco_0123_568981,21,horizontal,target-reference,-1.4526503091773377,-14.561357498168944
COCO-2017-val,Molmo2-ER,coco_0123_568981,21,vertical,target-reference,0.5258936887490472,2.3737555742263794
COCO-2017-val,Molmo2-ER,coco_0124_529122,21,distance,target-reference,0.14054137186387672,-1.0025846362113953
COCO-2017-val,Molmo2-ER,coco_0124_529122,21,horizontal,target-reference,-1.3916799493685785,-12.871208190917969
COCO-2017-val,Molmo2-ER,coco_0124_529122,21,vertical,target-reference,0.5066553190673743,9.184230327606201
COCO-2017-val,Molmo2-ER,coco_0125_86582,21,distance,target-reference,-0.8651016185762637,-10.663227081298828
COCO-2017-val,Molmo2-ER,coco_0125_86582,21,horizontal,target-reference,-1.2302391490283668,-3.581265091896057
COCO-2017-val,Molmo2-ER,coco_0125_86582,21,vertical,target-reference,-1.3998855056808601,-15.863298416137695
COCO-2017-val,Molmo2-ER,coco_0126_91615,21,distance,target-reference,0.28965396987754144,2.4299979209899902
COCO-2017-val,Molmo2-ER,coco_0126_91615,21,horizontal,target-reference,1.2944849239372667,10.001705408096313
COCO-2017-val,Molmo2-ER,coco_0126_91615,21,vertical,target-reference,0.8045121055475509,11.741275548934937
COCO-2017-val,Molmo2-ER,coco_0127_41872,21,distance,target-reference,-0.1713024053193849,-6.5896536111831665
COCO-2017-val,Molmo2-ER,coco_0127_41872,21,horizontal,target-reference,1.4690610415006449,12.528222560882568
COCO-2017-val,Molmo2-ER,coco_0127_41872,21,vertical,target-reference,-0.7156784467804211,-11.200269222259521
COCO-2017-val,Molmo2-ER,coco_0128_198489,21,distance,target-reference,0.7588494133517024,3.6864160299301147
COCO-2017-val,Molmo2-ER,coco_0128_198489,21,horizontal,target-reference,-0.7519474177881345,-6.232053756713867
COCO-2017-val,Molmo2-ER,coco_0128_198489,21,vertical,target-reference,1.2819931215290155,11.940683245658875
COCO-2017-val,Molmo2-ER,coco_0129_50326,21,distance,target-reference,0.0800581794430213,3.279543936252594
COCO-2017-val,Molmo2-ER,coco_0129_50326,21,horizontal,target-reference,-1.5000371625658127,-11.03842282295227
COCO-2017-val,Molmo2-ER,coco_0129_50326,21,vertical,target-reference,0.25823162683809797,0.1833441257476811
COCO-2017-val,Molmo2-ER,coco_0130_541773,21,distance,target-reference,0.7570998017627147,9.236091375350952
COCO-2017-val,Molmo2-ER,coco_0130_541773,21,horizontal,target-reference,-1.2811078710207369,-14.963088989257812
COCO-2017-val,Molmo2-ER,coco_0130_541773,21,vertical,target-reference,0.9328160681442872,8.96821117401123
COCO-2017-val,Molmo2-ER,coco_0131_302030,21,distance,target-reference,-0.7726582226348568,-6.463862061500549
COCO-2017-val,Molmo2-ER,coco_0131_302030,21,horizontal,target-reference,1.1888729403915064,9.631776332855225
COCO-2017-val,Molmo2-ER,coco_0131_302030,21,vertical,target-reference,-1.249988645980578,-10.528497695922852
COCO-2017-val,Molmo2-ER,coco_0132_255912,21,distance,target-reference,0.48545572330014797,0.3107005953788758
COCO-2017-val,Molmo2-ER,coco_0132_255912,21,horizontal,target-reference,-1.1961329839044832,-14.480981826782227
COCO-2017-val,Molmo2-ER,coco_0132_255912,21,vertical,target-reference,1.146759504957845,10.567333221435547
COCO-2017-val,Molmo2-ER,coco_0133_62554,21,distance,target-reference,-0.3192870434357632,-7.067720651626587
COCO-2017-val,Molmo2-ER,coco_0133_62554,21,horizontal,target-reference,1.3385459234931156,8.035474061965942
COCO-2017-val,Molmo2-ER,coco_0133_62554,21,vertical,target-reference,-0.650021417886275,-5.889931082725525
COCO-2017-val,Molmo2-ER,coco_0134_93437,21,distance,target-reference,-0.1890206603586948,-4.1451016664505005
COCO-2017-val,Molmo2-ER,coco_0134_93437,21,horizontal,target-reference,-1.4156059579769757,-10.875183582305908
COCO-2017-val,Molmo2-ER,coco_0134_93437,21,vertical,target-reference,-0.2355542707150835,-6.001506567001343
COCO-2017-val,Molmo2-ER,coco_0135_148620,21,distance,target-reference,-0.1332147294302522,-4.949345231056213
COCO-2017-val,Molmo2-ER,coco_0135_148620,21,horizontal,target-reference,-1.4809680665726608,-16.73982334136963
COCO-2017-val,Molmo2-ER,coco_0135_148620,21,vertical,target-reference,-0.3509517908331894,-5.1918463706970215
COCO-2017-val,Molmo2-ER,coco_0136_68833,21,distance,target-reference,-0.24200284162031288,-6.947226047515869
COCO-2017-val,Molmo2-ER,coco_0136_68833,21,horizontal,target-reference,1.282176296967104,11.637128353118896
COCO-2017-val,Molmo2-ER,coco_0136_68833,21,vertical,target-reference,-0.7465215384771242,-7.257238864898682
COCO-2017-val,Molmo2-ER,coco_0137_472678,21,distance,target-reference,-0.4594768210391168,-0.7680552005767827
COCO-2017-val,Molmo2-ER,coco_0137_472678,21,horizontal,target-reference,-1.4874329928696368,-10.573753356933594
